ID_Destino,ID_Origen,Aereolinea,ID_Aereolinea
691,1517,FR,4296
341,346,LH,3320
1212,596,EI,837
599,1626,EI,837
248,1084,3G,595
548,1193,FR,4296
6217,3263,MH,3378
1321,1353,AF,137
1706,342,TK,4951
439,421,AY,2350
302,608,BA,1355
2948,2981,HY,5281
883,1074,AT,4248
346,1218,IB,2822
6105,1613,OS,491
4029,1638,S7,4329
3797,3585,AA,24
4380,2279,CZ,1767
348,345,4U,2548
1582,548,FR,4296
3374,6357,CA,751
6105,2188,FZ,14485
3877,3880,G4,35
2059,2074,SV,4533
1551,1701,TK,4951
352,346,LH,3320
1180,1107,ET,2220
523,1227,FR,4296
3125,3129,YT,16133
2709,2715,AV,515
1278,548,FR,4296
2276,4144,AE,3392
6086,4029,S7,4329
344,1486,4U,2548
141,160,MO,502
6235,9090,VA,5360
1701,2179,EY,2222
337,293,TU,4870
666,521,SK,4319
161,188,AC,330
2975,2962,SU,130
6355,3383,CA,751
1198,521,LS,3026
342,1423,LH,3320
2949,2948,5N,503
2276,3384,CI,1756
1335,1371,T7,4965
3486,3645,DL,2009
4046,3645,DL,2009
596,490,EI,837
1050,1054,NT,1539
302,1423,LX,4559
3494,156,AC,330
6391,3370,CA,751
1524,11051,QR,4091
2179,2176,9W,3000
600,3956,FR,4296
3364,2975,S7,4329
337,1386,U2,2297
2011,3320,NZ,345
2939,1056,PS,5282
490,1054,FR,4296
1075,1435,TO,8745
6355,3373,CA,751
4206,2426,5J,1683
3261,3250,JT,3290
1612,1452,AB,214
1606,507,KM,242
1701,4331,TK,4951
1016,1013,ET,2220
3536,3469,DL,2009
4029,8774,U6,5234
3515,3830,NK,4687
60,196,7F,2354
3608,3576,AA,24
1074,1230,AT,4248
1230,1194,FB,1548
3576,1824,4O,17885
8242,2578,AD,13983
340,4317,PC,3926
210,230,AH,794
340,347,LH,3320
2925,6092,6R,1340
1056,3986,FR,4296
3376,6392,CZ,1767
2908,2948,KC,1006
4318,3645,DL,2009
1452,3941,A3,96
3752,1229,AA,24
2397,3469,PR,3952
3076,3093,9W,3000
5810,1761,TS,1317
2875,2564,G3,1790
421,346,AB,214
608,1525,FR,4296
3577,3582,AA,24
994,2179,AZ,596
346,548,U2,2297
2501,2442,AR,412
1216,1243,IB,2822
3536,3817,DL,2009
3361,6320,NZ,345
7774,3131,SG,4375
6399,3406,MU,1758
344,1706,XQ,4573
6007,2370,KE,3163
1270,517,FR,4296
340,1335,ET,2220
5891,5892,VT,692
2214,2221,PK,3871
1852,1797,Y4,5325
724,737,DY,3737
3849,1852,FL,1316
460,421,AY,2350
3199,2372,KE,3163
3361,3406,CA,751
3406,3885,9C,15999
1020,302,SN,1531
16,49,FI,2835
2082,2090,SV,4533
1075,355,FR,4296
3093,2279,AI,218
345,644,LH,3320
2206,3076,PK,3871
1657,2177,ME,3490
3980,2082,IY,5496
3017,3093,6E,2850
3942,2333,NH,324
3494,3820,UA,5209
1525,1647,W6,5461
534,1056,LS,3026
3876,507,AA,24
3953,2952,BT,333
2326,2279,FW,2826
3395,4302,CA,751
4380,3393,CZ,1767
6346,3371,CZ,1767
1759,3797,B6,3029
350,342,4U,2548
609,1551,AP,240
4161,970,ET,2220
2384,2307,NH,324
599,1587,EI,837
1665,1225,U2,2297
3872,3751,UA,5209
3876,1754,AA,24
3374,6360,CA,751
609,599,DY,3737
1590,1594,6H,2954
6384,3364,CA,751
3384,3393,3U,4608
2709,2749,AV,515
3275,3894,GA,2520
4315,4317,PC,3926
1682,9044,TK,4951
532,478,BE,2421
3570,3714,UA,5209
3731,3714,UA,5209
580,3858,DL,2009
4325,637,WF,5439
494,1054,FR,4296
3752,3469,AA,24
1225,353,ST,2547
1657,4317,PC,3926
1324,1273,AF,137
609,629,LG,3329
351,1218,AB,214
1107,1110,ET,2220
4015,3682,AF,137
548,1606,FR,4296
3670,3775,AA,24
2072,2066,SV,4533
3524,3645,NK,4687
1824,1839,4O,17885
1080,502,3O,9818
3825,3858,DL,2009
109,90,J3,3734
3861,3473,9E,3976
1636,1525,FR,4296
2975,4374,U6,5234
1382,1520,IG,3463
2034,2006,NZ,345
3361,7128,Q6,753
346,1051,AB,214
175,178,WS,5416
350,3494,LH,3320
3393,3396,G5,15837
70,117,WS,5416
3878,3611,DL,2009
2330,2359,BC,4740
2833,2851,V0,1886
1539,1657,W6,5461
1225,340,AB,214
1520,1324,HV,5039
3399,6147,CZ,1767
5580,635,WF,5439
2276,340,CI,1756
1246,345,LH,3320
492,1227,FR,4296
5731,3726,M5,3123
3682,4356,9E,3976
2370,3404,CZ,1767
3515,4285,NK,4687
3622,3714,UA,5209
1165,970,WB,4292
1626,737,DY,3737
3849,3877,FL,1316
2537,2604,AD,13983
3386,4033,CA,751
6352,4120,GS,690
3205,3930,KE,3163
2244,3406,3U,4608
1382,1094,AF,137
1200,1613,OS,491
679,680,LO,3210
3316,3174,FD,4947
3533,3714,UA,5209
1762,2709,AV,515
2912,2188,FZ,14485
3942,3930,7C,2994
3316,3919,GA,2520
4158,3205,VN,5309
353,3998,AB,214
679,3941,A3,96
687,1354,DY,3737
1335,1253,IB,2822
1218,1538,FR,4296
345,552,BE,2421
1524,1225,U2,2297
2082,3980,IY,5496
373,3959,W6,5461
3131,2064,SV,4533
3986,1739,W6,5461
3320,3355,AA,24
1551,521,LS,3026
629,1519,LG,3329
3682,3494,AF,137
2882,2894,BA,1355
1064,1399,TO,8745
1613,193,AC,330
4167,4043,G4,35
1538,585,HV,5039
2564,2188,EK,2183
340,1458,DE,1868
2234,2177,ME,3490
6095,2923,PI,3969
1353,1587,AF,137
1209,350,4U,2548
1198,3956,FR,4296
3406,6366,MU,1758
1529,1606,IG,3463
534,488,AF,137
3020,3008,6E,2850
2442,2460,AR,412
1739,644,DY,3737
5894,5893,NF,524
4302,3376,CZ,1767
3320,6301,QF,4089
16,346,FI,2835
3399,11498,GS,690
3372,3369,HU,2660
2927,3400,HZ,4808
1627,1629,SP,4429
3486,7059,UA,5209
897,1107,ET,2220
2807,2802,P9,11763
4271,3830,UA,5209
1472,699,FR,4296
6193,3199,VN,5309
4109,3372,MU,1758
1253,1057,IB,2822
3720,5750,UA,5209
1289,304,FR,4296
2287,2384,NH,324
4120,3374,CA,751
1657,302,RO,5179
3379,3404,CA,751
469,1206,ZB,220
1525,1458,FR,4296
3528,3448,AS,439
580,666,AZ,596
974,985,TM,9541
3687,3720,AS,439
3877,3457,G4,35
1399,1551,TO,8745
1701,1613,OS,491
4029,2952,S7,4329
507,3751,AA,24
1353,1070,FR,4296
2856,2851,9V,20004
3998,628,DY,3737
4110,3370,CA,751
421,3406,AY,2350
3858,3653,DL,2009
3275,2188,EK,2183
3174,3931,FD,4947
3364,6413,CA,751
4007,3645,DL,2009
2673,2715,2K,1338
1472,342,DE,1868
3670,3646,AA,24
666,669,DY,3737
5732,3830,UA,5209
337,1472,DE,1868
1824,1847,4O,17885
599,337,EI,837
1054,346,AB,214
1959,5864,GZ,4234
2442,2650,AR,412
2789,2715,AV,515
585,1474,FR,4296
3849,3473,FL,1316
3448,3622,AA,24
1212,302,FR,4296
2194,2170,RJ,4259
1701,2194,TK,4951
2188,2082,EK,2183
6355,3386,CZ,1767
3830,3877,AA,24
2883,3797,AA,24
2545,2816,5Q,18232
2610,2578,AD,13983
3693,7180,7H,16726
3931,3183,DD,3674
2621,2618,G3,1790
2975,2965,SU,130
1132,1128,M4,15893
535,342,U2,2297
548,668,FR,4296
2922,1382,AF,137
3682,580,DL,2009
1230,669,FR,4296
490,1539,FR,4296
2914,2191,G9,329
2564,813,JJ,4867
1226,1626,LG,3329
2177,3941,ME,3490
3520,4017,DL,2009
2179,3339,AZ,596
3576,3731,AA,24
1678,1561,AB,214
1423,337,U2,2297
3209,3239,6T,5813
580,1197,CY,1942
3959,5562,W6,5461
3673,3560,WN,4547
352,548,4U,2548
1474,608,FR,4296
3536,3752,AA,24
3722,3752,AA,24
3876,4015,AA,24
502,1055,BA,1355
3386,3399,CZ,1767
603,478,EI,837
3448,4112,FL,1316
4149,3382,3U,4608
2656,2667,H2,4737
146,1901,TS,1317
3382,3932,MU,1758
4011,3520,AA,24
2001,2003,TY,2825
5586,4345,WF,5439
2121,2103,Y9,3148
6714,7220,7H,16726
3426,3428,KS,3935
3830,3077,AA,24
1590,3959,W6,5461
1638,737,S4,4304
2370,3930,KE,3163
507,3714,AA,24
5687,4119,3J,5521
3849,3811,FL,1316
1682,11051,QR,4091
3308,3298,FY,2353
6316,3999,EK,2183
797,2188,EK,2183
6392,4144,CA,751
1138,1143,5H,8576
2975,2992,7R,1469
1107,2177,ET,2220
2359,3199,NH,324
5899,5908,NF,524
3372,3394,G5,15837
1209,346,LH,3320
1701,9043,TK,4951
469,3998,FR,4296
3386,3392,CA,751
5552,210,AH,794
3670,3458,AA,24
7355,2709,9R,4691
1222,1231,HQ,2684
6318,3341,QF,4089
6124,4029,S7,4329
2074,4331,SV,4533
3394,3395,3U,4608
469,1382,AF,137
3370,3385,CZ,1767
1739,1613,JU,19582
351,1056,AB,214
1665,1452,LX,4559
3391,4148,MU,1758
2194,5951,PK,3871
1800,3550,UA,5209
580,1080,3O,9818
3930,2381,KE,3163
11,18,NY,896
1423,1243,U2,2297
3079,3084,AI,218
2166,2131,EP,2923
2650,2699,LA,3200
3387,3371,CZ,1767
3714,3561,UA,5209
3199,3196,BL,3850
1231,340,X3,2681
5780,1701,8Q,3788
4206,4200,5J,1683
3830,4019,AA,24
1525,1253,FR,4296
6432,3378,3U,4608
3484,3876,AA,24
3577,3454,AS,439
4074,5415,IE,4797
1435,1587,OK,1946
1094,287,TU,4870
1403,1324,V7,20577
3645,3717,DL,2009
1175,8076,FZ,14485
3462,3533,AA,24
3368,3393,3U,4608
1678,3998,AB,214
1824,3714,AM,321
3304,3271,AK,576
3602,3748,AA,24
3520,3698,AA,24
1152,1157,LN,3258
3387,4033,8L,2942
3520,3711,AA,24
1508,1555,AZ,596
1636,355,FR,4296
3240,3256,GA,2520
1472,1486,A3,96
521,520,V9,10800
3759,3830,AA,24
3678,3533,WN,4547
3370,3400,CA,751
535,1382,AF,137
3987,1701,TK,4951
2966,4317,TK,4951
3576,1638,TP,4869
1563,1386,IB,2822
2673,1229,IB,2822
1525,1506,FR,4296
580,1198,HV,5039
3380,2279,OM,3354
3406,6430,FM,4609
535,1538,FR,4296
3364,3376,CA,751
3093,4330,W5,3370
3670,1785,AA,24
7399,2551,AD,13983
3382,4030,8L,2942
596,1638,EI,837
2276,2326,CI,1756
3682,4112,AF,137
3345,4319,QF,4089
3864,3494,UA,5209
4091,1633,NT,1539
3320,2276,BR,2091
1028,1026,BU,16508
2709,2890,AV,515
3017,3144,6E,2850
1222,494,FR,4296
2621,1229,UX,90
4029,2170,RJ,4259
5673,1353,FR,4296
1638,4029,S7,4329
3236,3235,6T,5813
890,245,C8,1750
3678,3858,DL,2009
3599,6960,4Y,1173
3876,3759,AA,24
585,1230,FR,4296
1236,521,LS,3026
1209,351,4U,2548
3839,3720,AS,439
608,345,BA,1355
393,1051,X3,2681
2939,2922,J2,197
2326,2359,JL,2987
2709,2710,AV,515
1229,3670,AA,24
6384,3374,CA,751
1216,1701,TK,4951
3361,6241,ZL,4178
2531,2548,AD,13983
3682,4069,DL,2009
2993,2908,KC,1006
1688,609,PC,3926
3885,3239,8M,3432
287,146,FS,4513
3998,1613,AB,214
1230,4029,IB,2822
6430,4030,CZ,1767
120,156,AC,330
350,1051,DE,1868
1636,1423,U2,2297
94,202,Q9,11838
346,599,EI,837
462,421,AY,2350
1948,3759,UP,1403
3515,3533,NK,4687
3930,1678,KE,3163
6430,3388,MU,1758
3641,3494,UA,5209
273,1107,ET,2220
6743,3375,CZ,1767
3644,3689,K5,10765
1509,1562,AP,240
6222,3269,MH,3378
347,1701,TK,4951
891,260,LH,3320
638,636,WF,5439
3316,3121,TR,4936
1194,351,AB,214
3364,2937,S7,4329
6040,2599,AD,13983
3992,2370,JL,2987
1871,2713,CM,1889
1587,1551,AP,240
355,1203,FR,4296
346,348,LH,3320
1423,1056,AB,214
167,178,AC,330
8961,2188,RG,5368
3940,3374,CZ,1767
3369,3388,CA,751
1218,350,4U,2548
1821,3469,AM,321
6353,3406,9C,15999
680,1222,FR,4296
3391,4149,MU,1758
3550,3846,UA,5209
337,1489,U2,2297
679,599,EI,837
502,1528,BA,1355
2963,4317,TK,4951
3690,3621,WN,4547
7490,2177,ME,3490
3986,1222,FR,4296
1157,507,BA,1355
469,599,EI,837
680,523,FR,4296
2072,1665,SV,4533
1647,1525,W6,5461
1399,1460,HQ,2684
4166,1230,FR,4296
3330,3322,QF,4089
3448,603,EI,837
111,3830,AC,330
3269,3386,AK,576
5761,5721,F9,2468
3752,3811,AA,24
3846,3876,AA,24
630,1212,DY,3737
3673,3849,FL,1316
1555,1264,A5,1203
4075,1990,VT,692
1871,2816,CM,1889
178,502,TS,1317
580,813,KL,3090
3953,537,FR,4296
1852,1957,9N,19810
3375,6366,CA,751
1638,2564,TP,4869
355,5673,FR,4296
2305,3316,NH,324
1382,342,4U,2548
1080,1229,AT,4248
345,342,AB,214
1943,3533,3M,20710
1739,287,TU,4870
3453,3602,AA,24
6346,6341,KN,10741
492,1665,U2,2297
1367,1072,FR,4296
1741,1382,YM,3539
4380,3406,9C,15999
3797,3877,AA,24
2948,1613,OS,491
2729,2724,LA,3200
2994,3304,OD,18732
1230,1335,IB,2822
1926,3876,AA,24
6391,3364,CZ,1767
2621,2531,G3,1790
3566,3560,FL,1316
1230,1539,FR,4296
1386,1638,IB,2822
245,260,ET,2220
1524,2188,B6,3029
3550,156,UA,5209
1206,1739,OU,1925
1824,1840,4O,17885
2050,8076,FZ,14485
1800,3576,AA,24
3533,1885,B6,3029
970,1165,WB,4292
507,73,AC,330
3390,3395,3U,4608
6387,3368,GS,690
5939,2207,I6,10955
1739,5794,JU,19582
1231,3998,AB,214
2191,2214,PK,3871
2564,2612,AD,13983
193,3533,AC,330
738,707,DC,2585
910,1038,ET,2220
2327,2384,NU,2990
1382,1524,PK,3871
3577,4020,AS,439
1016,907,AF,137
3682,2883,AF,137
3609,3682,AF,137
1892,1957,AV,515
515,547,T3,2117
534,668,W6,5461
1335,1418,A5,1203
4285,3645,DL,2009
304,1517,FR,4296
1505,1529,AZ,596
2082,8076,FZ,14485
3858,4359,DL,2009
1050,1084,3G,595
2264,3393,CI,1756
1243,1229,FR,4296
1324,644,DY,3737
1665,146,AC,330
3682,3817,AF,137
674,664,W6,5461
3520,3578,AA,24
3494,2997,AI,218
609,3364,CA,751
492,1264,U2,2297
4348,3830,AA,24
1555,1665,AZ,596
537,1054,FR,4296
5726,3678,3E,10739
3876,3849,AA,24
6397,3364,CA,751
4109,3393,3U,4608
6413,3406,CZ,1767
1056,535,FR,4296
1646,1739,JA,132
737,734,DY,3737
2595,2599,AD,13983
3294,3304,AK,576
3942,4381,NH,324
1367,3959,FR,4296
3341,3351,JQ,3052
699,1517,FR,4296
1173,2188,FZ,14485
1558,1676,SX,18543
6111,4029,D2,20270
2816,2560,5Q,18232
3266,3308,AK,576
4105,951,DT,5133
608,610,DX,1954
671,1218,W6,5461
3484,3861,AS,439
4059,984,KQ,3126
891,897,AF,137
4206,2422,5J,1683
3484,1957,DL,2009
737,1218,DY,3737
721,737,SK,4319
2564,1524,JJ,4867
1688,353,ST,2547
1840,3494,UA,5209
2789,2560,AV,515
4033,6347,JD,6557
990,813,SA,4305
3682,2895,DL,2009
1382,669,U2,2297
3797,1824,4O,17885
4144,3942,CZ,1767
668,630,W6,5461
657,1218,FR,4296
1074,580,AT,4248
2157,2104,B9,543
3256,3258,JT,3290
1218,1231,FR,4296
3670,3849,AA,24
3387,3374,CZ,1767
3112,3093,6E,2850
1538,304,FR,4296
737,644,DY,3737
2954,2960,B2,1478
2359,2397,NH,324
3974,3980,FO,476
3576,2988,UN,5067
3682,4355,AF,137
492,1652,W6,5461
2067,2064,SV,4533
1070,302,AT,4248
3797,3533,B6,3029
502,893,BA,1355
3751,3660,F9,2468
162,127,AC,330
3515,3645,DL,2009
2324,3404,CZ,1767
1200,1206,OU,1925
6375,3395,MU,1758
1070,1353,FR,4296
2050,2922,FG,125
1590,1423,U2,2297
4331,2164,B9,543
535,541,BE,2421
75,40,5T,1623
881,879,BP,683
1128,4059,MS,2143
1676,1613,SX,18543
3395,4097,3U,4608
421,6111,D2,20270
3682,3793,AF,137
3747,3729,FL,1316
1682,345,PC,3926
1165,813,SA,4305
1810,1824,AM,321
6429,3390,NS,16136
3998,664,DY,3737
3859,3878,F9,2468
1382,1824,AF,137
679,2985,LO,3210
4029,1715,UN,5067
3988,1871,CM,1889
421,599,DY,3737
3391,3390,9C,15999
193,160,AC,330
2968,8076,U6,5234
2890,2891,BB,4335
4064,3536,DL,2009
3953,665,DY,3737
4145,3364,HU,2660
3341,6303,ZL,4178
4039,3682,9E,3976
1128,4197,MS,2143
6731,1885,5C,1581
350,1520,4U,2548
2203,5951,PK,3871
3524,3830,NK,4687
1525,1056,FR,4296
3646,3486,UA,5209
351,1452,4U,2548
3384,6355,CA,751
3560,3829,FL,1316
6385,3404,GS,690
290,287,UG,5085
1561,1509,AZ,596
3533,3661,B6,3029
2945,4317,PC,3926
6411,3390,FM,4609
3617,4034,G4,35
699,1606,FR,4296
3364,4302,CA,751
737,458,CA,751
3199,4157,VN,5309
1353,1512,FR,4296
1746,1745,OK,1946
502,1080,3O,9818
1323,1399,A5,1203
340,1102,X3,2681
3320,3999,AA,24
3930,3380,KE,3163
813,893,BA,1355
3359,3361,NZ,345
608,737,SK,4319
3157,3170,DD,3674
2899,2877,3S,11741
3585,3793,DL,2009
2287,3077,CX,1680
1252,1055,FR,4296
644,1688,DY,3737
3622,3646,WN,4547
3448,3608,AA,24
355,1055,FR,4296
3093,3103,AI,218
3930,3024,KE,3163
2170,1701,RJ,4259
523,1539,FR,4296
3494,3855,UA,5209
3035,3116,QV,3233
3364,2983,CZ,1767
886,1107,ET,2220
3678,5744,9K,1629
346,1208,LH,3320
3469,3720,AA,24
5665,1050,AT,4248
2535,2564,2Z,1729
3351,9905,NZ,345
3613,3682,AF,137
6372,3380,MR,13335
3361,6793,ZL,4178
2985,2927,SU,130
609,1590,DY,3737
3678,3621,FL,1316
1852,340,DE,1868
1509,1423,AB,214
1212,345,AB,214
3578,3830,AA,24
4317,2962,7R,1469
3615,3774,AS,439
5910,5900,NF,524
4029,2908,UN,5067
2554,2789,JJ,4867
3682,3660,AF,137
534,1212,LS,3026
3931,3386,FD,4947
1107,1112,ET,2220
1512,1561,AZ,596
641,635,WF,5439
630,502,DY,3737
1739,1741,JU,19582
521,1626,LS,3026
4057,2082,MS,2143
2221,2233,PK,3871
3682,3502,AF,137
599,737,EI,837
1509,1335,AP,240
3304,3263,AK,576
2060,2082,SV,4533
2650,2564,H2,4737
1187,1165,AC,330
1229,1526,IB,2822
2997,3079,AI,218
2384,2387,BC,4740
521,1227,LS,3026
1701,644,SK,4319
3877,120,WS,5416
3830,3774,AS,439
3125,3395,CA,751
2965,2958,SU,130
7862,4033,MU,1758
3382,3396,MU,1758
2975,2989,7R,1469
3797,2072,SV,4533
3911,3275,GA,2520
2965,2988,UN,5067
1539,1515,FR,4296
675,679,LO,3210
3386,3992,CA,751
2279,345,LH,3320
2759,2762,OB,462
1606,342,KM,242
5893,5906,NF,524
6152,4029,HY,5281
4189,3121,NX,316
6195,3196,VN,5309
1555,1606,AZ,596
3751,4296,UA,5209
2443,2442,AR,412
1555,1519,AZ,596
1054,1064,NT,1539
3589,3752,AA,24
3488,3494,DL,2009
3877,3876,AA,24
1613,3797,OS,491
2207,3885,TG,4940
302,1353,SN,1531
7056,3857,G4,35
1563,580,AZ,596
2359,2327,JL,2987
4359,4167,G4,35
2789,9768,W4,16660
1525,1587,W6,5461
3878,3536,DL,2009
679,2948,LO,3210
1529,1517,AZ,596
3400,3404,3U,4608
644,663,DY,3737
9849,3370,CZ,1767
3447,3645,F9,2468
2985,3797,DL,2009
3143,2188,9W,3000
302,2997,9W,3000
507,1489,AA,24
344,1218,4U,2548
2370,6392,MU,1758
2745,2714,AV,515
3447,3793,F9,2468
3550,3867,UA,5209
6505,5740,G4,35
1678,599,EI,837
1995,1992,VT,692
3878,1780,B6,3029
1553,671,W6,5461
599,1606,FR,4296
1229,3484,AA,24
1657,1229,RO,5179
351,1739,AB,214
3608,3533,B6,3029
3876,3678,AA,24
2370,3368,BK,4026
299,503,AF,137
5997,2340,JH,13200
3665,3678,9K,1629
2987,346,YQ,16882
3908,3910,IL,10121
1229,1824,AM,321
4018,3682,9E,3976
1590,3941,A3,96
3714,1613,OS,491
2975,1590,U6,5234
3341,6312,SH,10675
2188,469,EK,2183
1489,548,FR,4296
3825,2890,B6,3029
3992,421,AY,2350
1386,1270,T7,4965
3973,4130,UY,1611
1074,1050,AT,4248
3728,3851,HA,2688
5734,4058,UA,5209
346,3885,LH,3320
351,1590,AB,214
3550,1831,UA,5209
669,580,K2,2245
3364,3366,CA,751
6390,3371,MU,1758
2194,2179,AA,24
3462,1826,AA,24
521,502,U2,2297
2715,2722,9R,4691
342,1218,4U,2548
3830,5718,AA,24
2560,3797,AA,24
3399,6946,CZ,1767
1804,1836,AM,321
3998,521,LS,3026
3384,3387,3U,4608
8876,3371,CZ,1767
1230,469,FR,4296
2582,2621,ABJ,43
3100,3104,AI,218
517,507,AA,24
2968,6150,U6,5234
1208,1218,IB,2822
644,656,WF,5439
3570,3877,WN,4547
3394,3378,3U,4608
248,273,3G,595
3520,3745,AA,24
6403,3379,CZ,1767
11051,2997,9W,3000
1675,1665,F7,2420
1969,1960,FJ,879
6341,6360,KN,10741
3989,1682,KK,995
3885,4135,PG,1422
2985,1056,SU,130
687,737,BJ,3740
3797,478,AA,24
1657,1509,W6,5461
1696,580,PC,3926
3797,2889,B6,3029
3645,3484,DL,2009
907,908,P0,4066
3383,3395,3U,4608
2279,2985,SU,130
8,5443,GL,921
1165,1166,WB,4292
6735,2528,AD,13983
174,100,AC,330
1551,1264,V7,20577
3849,3646,FL,1316
3170,3157,DD,3674
1979,1993,VT,692
3793,3825,WN,4547
2246,2397,PR,3952
1526,1190,AZ,596
1587,1230,OK,1946
5763,4167,G4,35
2162,2188,EP,2923
4375,4029,UN,5067
3303,3269,AK,576
3077,3390,CX,1680
4120,3395,3U,4608
6432,11473,KN,10741
1128,270,MS,2143
1524,352,4U,2548
1107,1186,ET,2220
502,1590,U2,2297
3369,3077,HX,2773
4091,629,LG,3329
609,737,DY,3737
2894,3876,AA,24
2276,3370,BR,2091
11051,797,QR,4091
3928,3910,IL,10121
502,1657,U2,2297
3024,3364,UL,4349
3077,3379,CX,1680
3673,3453,WN,4547
3830,4023,AA,24
2994,3316,SQ,4435
6347,3370,9C,15999
3876,3580,AA,24
3830,3488,AA,24
3819,3682,AF,137
679,1555,AZ,596
6147,2991,R2,3805
3368,4120,CA,751
3682,3845,AF,137
3494,3712,UA,5209
3024,2194,MJ,3342
2279,580,KL,3090
1772,1957,9N,19810
3369,6387,CZ,1767
5433,5,CG,1308
2948,4374,SU,130
2194,1678,UL,4349
5714,3858,DL,2009
548,5591,FR,4296
3370,6398,CA,751
340,503,AB,214
3862,3752,AA,24
737,729,2N,3652
5,2279,PX,328
1055,1051,HV,5039
2006,3885,TG,4940
3585,3494,UA,5209
1074,1054,AT,4248
2618,2613,JJ,4867
536,534,BE,2421
1382,1550,AF,137
4045,3645,DL,2009
1229,1051,FR,4296
3589,3520,AA,24
2746,2709,AV,515
8076,2944,FZ,14485
7199,7087,7H,16726
3577,3748,AA,24
3406,1382,AF,137
3550,3608,UA,5209
3199,6194,VN,5309
4000,3157,DD,3674
3700,3670,AA,24
3137,2997,9W,3000
1489,1613,OS,491
3620,3411,7H,16726
156,2359,AC,330
3694,4169,UA,5209
1551,1218,IB,2822
4183,3125,YT,16133
1205,350,4U,2548
5773,6130,3M,20710
8243,7374,S5,4822
2512,2442,AR,412
2897,2895,7I,18944
1423,302,LX,4559
3386,4380,CZ,1767
3885,2006,TG,4940
1200,1678,LX,4559
4167,4047,G4,35
1335,1563,A5,1203
3205,3077,CX,1680
3751,3807,FL,1316
1218,1353,IB,2822
2057,4331,GF,2638
3308,3299,FY,2353
3832,3577,AS,439
178,3484,AA,24
2939,2948,PS,5282
3406,3388,MU,1758
6959,3876,AA,24
3980,1175,IY,5496
4109,3379,MU,1758
7669,3690,WN,4547
3941,1450,A3,96
1963,1961,FJ,879
3690,3858,DL,2009
3364,8630,CA,751
304,1486,FR,4296
2076,2072,SV,4533
3339,2006,EK,2183
6739,4167,G4,35
4356,3670,AA,24
507,1657,AA,24
2537,2599,AD,13983
3839,3858,DL,2009
2214,2072,PK,3871
2082,2089,SV,4533
6392,3196,VN,5309
244,243,AH,794
4215,2578,AD,13983
1735,2974,9U,1073
146,2881,AC,330
2935,2926,IOS,2951
3714,3797,B6,3029
344,1200,4U,2548
3877,3691,G4,35
3205,3199,BL,3850
2948,1606,KM,242
599,1251,FR,4296
3272,3928,BI,4255
680,548,FR,4296
382,340,LH,3320
2009,2011,NZ,345
2890,193,WS,5416
3395,2179,AZ,596
351,728,TF,3386
196,132,5T,1623
1613,353,ST,2547
3576,3577,AA,24
1824,1229,AM,321
3550,340,LH,3320
4309,1555,AZ,596
3550,3720,UA,5209
3645,3876,AA,24
2287,2359,BC,4740
4330,3399,CZ,1767
671,679,LO,3210
1462,350,4U,2548
4078,6137,IOS,2951
1550,1501,V7,20577
1452,2985,SU,130
1858,3550,UA,5209
4247,2762,A4,4550
3469,3819,UA,5209
1367,1246,FR,4296
5857,1953,PL,179
507,1479,BA,1355
3339,3484,AA,24
3486,5722,UA,5209
132,5487,5T,1623
1084,273,3G,595
3941,4192,A3,96
6394,4302,CZ,1767
355,3998,FR,4296
3399,6407,CZ,1767
1472,1476,GQ,1492
3115,3035,QV,3233
3878,3877,DL,2009
2975,2972,2B,410
1613,1489,OS,491
1230,1264,V7,20577
1626,601,FR,4296
7087,3599,GV,386
3364,3395,3U,4608
3382,6394,CZ,1767
3830,3646,AA,24
3375,6368,CZ,1767
1229,1219,UX,90
2990,2912,YK,1943
253,247,2J,470
2443,2440,8R,5188
1059,502,3G,595
3878,3670,AA,24
3609,3751,UA,5209
6717,3764,7H,16726
1265,304,FR,4296
2082,3714,SV,4533
6341,3400,KN,10741
3670,4019,AA,24
2276,6392,CA,751
3157,3183,DD,3674
1399,1230,HQ,2684
6138,6147,SZ,10122
3069,2188,BG,1359
6392,3394,3U,4608
3459,3670,AA,24
3316,3386,3K,3021
147,41,5T,1623
2993,2954,B2,1478
5444,5438,GL,921
1423,1506,U2,2297
3878,3626,DL,2009
636,1054,DY,3737
3986,1517,FR,4296
3752,3820,AA,24
1386,6492,AH,794
534,523,BE,2421
1212,1525,FR,4296
916,920,MD,1066
1230,2985,SU,130
3364,3931,CA,751
6345,3388,CZ,1767
2975,4364,2B,410
1075,302,AT,4248
537,1055,FR,4296
1538,1225,FR,4296
3817,3877,FL,1316
5997,4381,JH,13200
6390,3364,CA,751
3316,2305,NH,324
2922,11051,J2,197
345,7447,AB,214
3453,3566,WN,4547
3973,4029,S7,4329
3453,3484,DL,2009
11051,580,AF,137
4029,6165,7R,1469
3144,2072,SV,4533
2762,2649,LA,3200
1838,1847,Y4,5325
3858,4043,DL,2009
4072,3682,AF,137
2276,3400,BR,2091
1080,1367,FR,4296
4198,1501,FR,4296
3240,3261,GA,2520
1458,548,FR,4296
1252,1525,FR,4296
1386,1563,IB,2822
2344,2334,JL,2987
302,351,HU,2660
2612,2564,AD,13983
1157,1162,LN,3258
3646,3673,WN,4547
3673,3731,WN,4547
1657,679,LO,3210
2709,2739,AV,515
548,1423,FR,4296
